tag,policy,jerk,info,d_adopt_target,branch_id,adoption_found,adoption_before_approach_end,t_info,v,a,d_true,d_est,backup_distance,release_margin,m_true,m_est,phase,truth,approach_override,subsequent_approach_override
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,4.0,cons,56.0000000000002,6d57d858d6c6,True,True,146.0,12.766698912343104,-0.5677923444128652,63.92808761730157,60.38695222203804,25.006484318564123,12.766698912343104,38.92160329873745,35.380467903473914,red,red,True,True
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,3.0,cons,150.0000000000002,6f56e3ff3606,True,True,140.5,20.619876664698335,-0.4517549448624294,154.658746929857,156.20619542094624,65.54710779144666,20.619876664698335,89.11163913841033,90.65908762949958,red,red,False,False
v6_formal_v22,constant,4.0,min,150.0000000000002,7010734b8bf0,True,True,140.5,22.22222222222222,0.0,153.19492649792937,154.1626015218099,75.38194444444446,22.22222222222222,77.81298205348492,78.78065707736545,red,red,True,True
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,2.0,min,100.0000000000002,705b45ae7029,True,True,143.0,18.358921124806834,-0.15583479218184948,104.33692584338223,108.64405649803308,58.77003552627544,18.358921124806834,45.56689031710679,49.87402097175764,red,red,False,False
v6_formal_v22,constant,2.0,cons,89.0000000000002,734ec2007b80,True,True,143.5,17.8977666548154,-1.5559587180923486,97.56370782595513,100.09642432312285,48.573378142549984,17.619787295769225,48.99032968340515,51.52304618057286,red,red,True,True
v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,3.0,min,67.0000000000002,74f51308b711,True,True,145.0,14.861898614300621,-0.6520553529262543,75.23512499540175,73.14812691778889,34.55542613938451,14.861898614300621,40.67969885601724,38.59270077840438,red,red,False,False
v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,4.0,cons,44.0000000000002,76ebb6586c47,True,True,147.5,11.499322331789804,-1.3936425184698038,49.330592666115535,54.93922634959418,19.170459068750883,11.499322331789804,30.160133597364652,35.76876728084329,red,red,True,True
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,4.0,cons,150.0000000000002,771bcea3ae39,True,True,140.5,20.192633608727295,-1.3154145777225494,154.8882643136203,156.36054272085494,58.87398474141143,20.192633608727295,96.01427957220889,97.48655797944352,red,red,True,True
v6_formal_v22,constant,2.0,cons,100.0000000000002,787a3feb606f,True,True,143.0,18.675746013861573,-0.5559587180923486,106.70708599312456,109.94828478716973,57.71675630971923,18.675746013861573,48.990329683405335,52.231528477450496,red,red,True,True
v6_formal_v22,constant,4.0,early,,79aa14710e9f,True,True,139.0,22.22222222222222,0.0,186.5282598312633,179.2111053466797,75.38194444444446,22.22222222222222,111.14631538681886,103.82916090223523,red,red,False,False
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,2.0,min,120.0000000000002,7c245f043ef4,True,True,142.0,18.883184446228874,-1.8926918506622314,122.86587149659044,147.04239569688158,53.01419834627046,18.43683852089776,69.85167315031998,94.02819735061112,red,red,True,True
v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,3.0,min,89.0000000000002,7c8ffd52fb39,True,True,143.5,16.1127875579728,-1.1976671814918518,98.32973666746602,105.28724100380731,39.090989742014145,16.1127875579728,59.23874692545188,66.19625126179317,red,red,True,True
v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,2.0,min,56.0000000000002,7caa50a3d3c5,True,True,145.5,14.624965554310215,-0.6875112503767014,66.47514341428814,66.96399420515715,36.24979999288915,14.624965554310215,30.22534342139899,30.714194212267998,red,red,True,True
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,4.0,cons,150.0000000000002,7e3e75460f0e,True,True,140.5,20.622573912962945,-0.455533969251249,154.78077923756155,156.23156062958424,63.92578331618032,20.622573912962945,90.85499592138123,92.30577731340392,red,red,False,False
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,2.0,cons,100.0000000000002,7f9a2c367f2a,True,True,143.0,18.675746013861573,-0.5559587180923486,106.70708599312456,109.94828478716973,57.71675630971923,18.675746013861573,48.990329683405335,52.231528477450496,red,red,True,True
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,2.0,cons,78.0000000000002,806e6632dce4,True,True,144.5,14.537689500676695,-2.2121508241862813,83.68445584220535,80.43868357748977,31.235878729503394,13.825538676490414,52.448577112701955,49.20280484798637,red,red,True,True
v6_formal_v22,constant,4.0,min,44.0000000000002,81a59eb04eb0,True,True,145.5,16.271187935126843,-3.5,48.409664379680635,49.86282792278823,37.970345708070795,15.521187935126843,10.43931867160984,11.892482214717432,red,red,True,True
v6_formal_v22,constant,2.0,cons,44.0000000000002,81ac89bf1040,True,True,147.0,11.527275523012849,-1.0677725716322506,49.40213733878454,47.787368051014994,22.329646615648223,11.493389237196723,27.07249072313632,25.45772143536677,red,red,True,True
v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,4.0,cons,120.0000000000002,81d6e6fb4871,True,True,142.0,16.540121252088387,-2.1551098227500916,127.75854579052248,152.08511209962046,39.19057594741983,16.46256634071334,88.56796984310265,112.89453615220063,red,red,False,False
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,4.0,min,78.0000000000002,833c18f3d5c8,True,True,143.5,21.848852921018583,-0.7467386024072766,86.6216021565624,90.66388023666318,70.62148585409807,21.848852921018583,16.000116302464335,20.042394382565107,red,red,True,True
v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,2.0,early,,83fabd84de17,True,True,139.0,22.22222222222222,0.0,186.5282598312633,179.2111053466797,84.86805555555559,22.22222222222222,101.66020427570773,94.3430497911241,red,red,False,False
v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,4.0,cons,89.0000000000002,8617981e2bcb,True,True,144.0,15.021559084205467,-0.7592810839414597,96.19686545422883,99.40686739700101,33.92104357554899,15.021559084205467,62.275821878679835,65.48582382145202,red,red,True,True
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,2.0,cons,89.0000000000002,889f8cecef70,True,True,143.5,16.249840324862976,-2.2121508241862813,99.20322075497506,105.19961601204193,38.83440218868001,15.537689500676695,60.368818566295054,66.36521382336193,red,red,True,True
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,4.0,min,44.0000000000002,897d6b8a2d46,True,True,146.0,16.023184026099948,-1.4822560707107186,52.21631779063773,58.3023487855459,36.89203396718949,16.023184026099948,15.32428382344824,21.41031481835641,red,red,True,True
v6_formal_v22,constant,2.0,min,56.0000000000002,89fa23d11cb9,True,True,144.5,18.76884543598667,-3.2324777849202633,66.58186707650611,72.8424927356315,50.791149897926665,16.920128758606275,15.790717178579449,22.05134283770483,red,red,True,True
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,4.0,cons,78.0000000000002,8b667e2489ed,True,True,144.5,14.053286049915608,-2.9095627768189196,83.12156549000656,77.96872599499095,28.400644199662427,13.598504661506148,54.72092129034414,49.568081795328524,red,red,False,False
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,4.0,cons,56.0000000000002,8c4e5e54ebaf,True,True,146.0,12.583116224040495,-0.7118459631905587,63.2694742789904,64.63104232091898,24.07165709395708,12.583116224040495,39.19781718503332,40.5593852269619,red,red,False,False
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,2.0,cons,67.0000000000002,8c8573cd41b9,True,True,145.0,13.67913166551877,-1.7171156703158488,76.63025055065646,74.12554730699448,28.684434780232856,13.320573830360846,47.9458157704236,45.44111252676162,red,red,True,True
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,3.0,min,100.0000000000002,8e1bc8042fa0,True,True,143.0,18.39921877088232,-0.0752395000308752,104.82685143186336,108.69071920421044,54.569505739698414,18.39921877088232,50.25734569216495,54.121213464512024,red,red,False,False
v6_formal_v22,constant,2.0,min,67.0000000000002,92ff8a33cbc2,True,True,144.0,20.3850843284468,-2.089729119210443,76.37034951761461,77.3042887438505,60.99003475295078,19.79535520923636,15.380314764663837,16.31425399089973,red,red,True,True
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,2.0,cons,56.0000000000002,9335e686384e,True,True,146.0,12.0950480946451,-0.8498261340827504,61.338299147613725,64.10651928578629,25.094495419150178,12.0950480946451,36.24380372846355,39.01202386663611,red,red,True,True
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,2.0,min,150.0000000000002,94e1e8e0ce87,True,True,140.5,22.22222222222222,0.0,153.19492649792937,154.1626015218099,84.86805555555559,22.22222222222222,68.32687094237379,69.29454596625432,red,red,False,False
v6_formal_v22,constant,2.0,cons,78.0000000000002,9611efc459cf,True,True,144.0,16.619787295769225,-2.5559587180923486,88.9343193383088,81.24624091490857,39.943989654903824,15.563828577676876,48.99032968340497,41.302251260004745,red,red,True,True
v6_formal_v22,constant,2.0,cons,67.0000000000002,99bce1c256d1,True,True,145.0,13.44487422872785,-2.8498261340827504,73.98326030930002,72.26804779633838,26.293278357729438,12.0950480946451,47.68998195157059,45.974769438608945,red,red,True,True
v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,3.0,cons,150.0000000000002,9a736af55ef8,True,True,140.5,19.802946245164637,-2.085615783929825,154.86297953474013,156.45127454680636,56.24194090969665,19.510138353199725,98.62103862504348,100.20933363710971,red,red,False,False
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,4.0,min,67.0000000000002,9ad22a7357bd,True,True,144.0,20.546333595281364,-2.6050386514744366,76.02280552748744,76.98803524114787,60.46550157168819,20.243814269544146,15.557303955799242,16.522533669459676,red,red,True,True
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,3.0,cons,150.0000000000002,9bb90cb3822a,True,True,140.5,20.301464935631518,-1.0885784029960632,154.7383498621234,156.30171893966627,61.67912670517542,20.301464935631518,93.059223156948,94.62259223449085,red,red,True,True
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,3.0,early,,9df9d49612bc,True,True,139.0,22.22222222222222,0.0,186.5282598312633,179.2111053466797,78.50000000000003,22.22222222222222,108.02825983126328,100.71110534667966,red,red,True,True
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,4.0,cons,120.0000000000002,9e9d41bef3f5,True,True,142.0,18.196617195985176,-1.3154145777225494,126.1077734831656,151.33690505038882,47.86870383461578,18.196617195985176,78.23906964854982,103.46820121577304,red,red,True,True
v6_formal_v22,constant,2.0,early,,9ff07369de96,True,True,139.0,22.22222222222222,0.0,186.5282598312633,179.2111053466797,84.86805555555559,22.22222222222222,101.66020427570773,94.3430497911241,red,red,True,True
v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,3.0,min,44.0000000000002,a17d7ae24258,True,True,146.5,14.172577158289236,-0.0745322061702609,53.603648952647745,59.98681067135148,33.478468387620524,14.172577158289236,20.12518056502722,26.508342283730954,red,red,False,False
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,4.0,min,44.0000000000002,a31b69d905fa,True,True,145.5,16.271187935126843,-3.5,48.409664379680635,49.86282792278823,37.970345708070795,15.521187935126843,10.43931867160984,11.892482214717432,red,red,True,True
v6_formal_v22,constant,2.0,cons,150.0000000000002,a59ca54b0554,True,True,140.5,20.460110512194376,-0.7621117100278454,154.57598235294336,156.22795106528326,67.24354836855473,20.460110512194376,87.33243398438863,88.98440269672854,red,red,True,True
v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,2.0,min,67.0000000000002,a6d1cb655627,True,True,145.0,14.968721179498566,-0.6875112503767014,73.87356509774054,70.54435849506027,37.80450278851721,14.968721179498566,36.06906230922333,32.739855706543054,red,red,False,False
v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,4.0,cons,56.0000000000002,a6e865fc6414,True,True,146.5,12.639902603749322,-1.2338251882114228,61.46347069551257,65.39055627172293,23.422193182279063,12.639902603749322,38.04127751323351,41.96836308944387,red,red,True,True
v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,2.0,min,78.0000000000002,a8f9fd385890,True,True,144.5,15.312476804686916,-0.6875112503767014,81.44386459378711,75.83602680710234,39.43734200816188,15.312476804686916,42.006522585625234,36.398684798940465,red,red,False,False
v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,2.0,cons,56.0000000000002,acd7a286a219,True,True,146.5,12.514535900810905,-1.0645691251903564,61.01708916688176,63.22464822399847,25.969659971172245,12.482251338215727,35.04742919570951,37.25498825282622,red,red,False,False
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,3.0,min,150.0000000000002,addc36289063,True,True,140.5,22.22222222222222,0.0,153.19492649792937,154.1626015218099,78.50000000000003,22.22222222222222,74.69492649792934,75.66260152180988,red,red,True,True
v6_formal_v22,constant,3.0,min,67.0000000000002,af904e44a3d5,True,True,144.0,20.546473213562017,-2.3537787595996633,76.08551578674542,77.01058161464188,60.52883928137213,20.119583833762185,15.55667650537329,16.48174233326975,red,red,True,True
v6_formal_v22,constant,3.0,min,150.0000000000002,afe769823f43,True,True,140.5,22.22222222222222,0.0,153.19492649792937,154.1626015218099,78.50000000000003,22.22222222222222,74.69492649792934,75.66260152180988,red,red,True,True
v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,4.0,min,150.0000000000002,b169f773028c,True,True,140.5,21.22222222222222,-2.0,153.44492649792937,154.4626015218099,64.52083333333334,21.22222222222222,88.92409316459603,89.94176818847654,red,red,False,False
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,3.0,min,89.0000000000002,b25b6c4069cf,True,True,143.0,22.22222222222222,0.0,97.6393709423728,103.10500546009115,78.50000000000003,22.22222222222222,19.13937094237278,24.60500546009112,red,red,True,True
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,2.0,min,44.0000000000002,b531117fa1e0,True,True,145.5,16.163834198369308,-2.97754469031446,49.02239389615397,51.24821664377083,37.79975389266189,14.686289508054848,11.222640003492081,13.448462751108941,red,red,True,True
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,3.0,cons,100.0000000000002,b702c0e68ab5,True,True,143.0,18.236263707124966,-1.426107605620814,106.7402752031744,110.05733634121792,49.17511544835403,18.236263707124966,57.56515975482038,60.88222089286389,red,red,False,False
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,4.0,cons,78.0000000000002,b84800eca570,True,True,144.5,14.46926630162418,-2.797553005702998,84.07947177576943,79.9573152979761,30.06456520649672,14.07048979877268,54.01490656927271,49.89275009147937,red,red,True,True
v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,3.0,cons,67.0000000000002,b8956cd04da4,True,True,145.5,13.625636462083568,-0.8019512517656011,74.26878240693941,74.37902356109602,28.998887251273775,13.625636462083568,45.26989515566564,45.38013630982225,red,red,False,False
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,4.0,min,67.0000000000002,b95d509dffd9,True,True,144.5,17.8638040153051,-1.0994919538497925,77.72724985090736,75.58446065251059,46.70772668613226,17.8638040153051,31.019523164775094,28.876733966378325,red,red,False,False
v6_formal_v22,constant,3.0,min,44.0000000000002,b96f69b22a9c,True,True,145.5,16.08594599317035,-3.4210544407833368,48.6309377714997,49.96370409315725,37.19925696926657,14.914891552387012,11.431680802233132,12.764447123890676,red,red,True,True
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,2.0,cons,44.0000000000002,ba14a8d25280,True,True,147.0,11.527275523012849,-1.0677725716322506,49.40213733878454,47.787368051014994,22.329646615648223,11.493389237196723,27.07249072313632,25.45772143536677,red,red,True,True
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,4.0,min,100.0000000000002,ba20579ea032,True,True,142.5,22.22222222222222,0.0,108.75048205348412,114.08485678352865,75.38194444444446,22.22222222222222,33.36853760903966,38.70291233908419,red,red,True,True
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,3.0,cons,89.0000000000002,bcc0b353f4a0,True,True,143.5,16.252478238568028,-2.1449034791049186,99.4775575749245,105.21899835830322,37.94927163319814,15.930026499015568,61.52828594172637,67.26972672510509,red,red,False,False
v6_formal_v22,constant,3.0,cons,56.0000000000002,c27244692541,True,True,146.0,12.541248002467874,-0.5432226145438435,63.16033840365526,64.39609397602446,25.204040433802803,12.541248002467874,37.95629796985246,39.19205354222166,red,red,False,False
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,2.0,min,89.0000000000002,c29803f60049,True,True,143.0,22.026662908352186,-0.3911186277400702,97.68826077084032,103.16367325425216,79.90990698171666,22.026662908352186,17.778353789123656,23.2537662725355,red,red,False,False
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,2.0,min,78.0000000000002,c346e8665554,True,True,144.0,18.203086332624984,-0.15583479218184948,86.05592211466592,82.06242163942929,57.873985471229815,18.203086332624984,28.181936643436103,24.188436168199473,red,red,True,True
v6_formal_v22,constant,4.0,cons,78.0000000000002,c410bf31190d,True,True,144.5,14.053286049915608,-2.9095627768189196,83.12156549000656,77.96872599499095,28.400644199662427,13.598504661506148,54.72092129034414,49.568081795328524,red,red,False,False
v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,4.0,min,78.0000000000002,c82065aedf9b,True,True,144.5,15.119266441298855,-0.6085362285375595,83.56527044860832,80.39443911175476,34.68105950020254,15.119266441298855,48.88421094840578,45.71337961155223,red,red,True,True
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,3.0,cons,44.0000000000002,c87e3d03b9ac,True,True,147.0,11.155948717984108,-1.1622623061041786,51.76192116074981,60.23654632329953,19.263439874292086,11.155948717984108,32.49848128645772,40.973106449007446,red,red,True,True
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,3.0,min,120.0000000000002,c92275ad9e56,True,True,141.5,22.22222222222222,0.0,130.97270427570675,139.2276950764974,78.50000000000003,22.22222222222222,52.47270427570672,60.72769507649738,red,red,True,True
v6_formal_v22,constant,4.0,cons,56.0000000000002,ca5702fa9d71,True,True,146.0,12.583116224040495,-0.7118459631905587,63.2694742789904,64.63104232091898,24.07165709395708,12.583116224040495,39.19781718503332,40.5593852269619,red,red,False,False
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,4.0,cons,67.0000000000002,cabf4c006828,True,True,145.0,13.446942079418173,-1.2126879409948685,76.24650845767292,72.71322963332537,26.51397842830731,13.446942079418173,49.732530029365606,46.19925120501806,red,red,False,False
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,2.0,min,67.0000000000002,cd75722fa309,True,True,144.0,20.3850843284468,-2.089729119210443,76.37034951761461,77.3042887438505,60.99003475295078,19.79535520923636,15.380314764663837,16.31425399089973,red,red,True,True
v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,2.0,cons,44.0000000000002,cd7de1a99ebf,True,True,147.0,11.967575066453357,-1.0939216687150974,54.896561425065556,69.95101360684589,23.823161075876023,11.920614232095808,31.073400349189534,46.12785253096987,red,red,False,False
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,3.0,min,120.0000000000002,ceee1448ed9e,True,True,142.0,18.633184446228874,-1.8926918506622314,123.30337149659044,147.20559569688157,50.09248871604603,18.43683852089776,73.21088278054441,97.11310698083554,red,red,False,False
v6_formal_v22,constant,4.0,cons,89.0000000000002,d04f03708aae,True,True,143.5,16.213833899514896,-3.4115329223796564,98.44237919652687,104.93538244259139,37.71225254781703,15.508067438325067,60.73012664870984,67.22312989477436,red,red,False,False
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,2.0,min,67.0000000000002,d21ddb970e79,True,True,144.5,17.716745355373455,-0.9726819545030594,77.0759641926661,73.36788530966273,50.26767383182113,17.716745355373455,26.80829036084498,23.100211477841597,red,red,True,True
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,4.0,cons,89.0000000000002,d5fa551be11c,True,True,143.5,16.331599945816713,-2.2774698306669166,99.71370973986768,105.80187546849888,38.24219975617521,16.192865030483254,61.47150998369247,67.55967571232367,red,red,True,True
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,3.0,cons,120.0000000000002,d7e8325cb1e8,True,True,142.0,18.36550877587498,-1.0885784029960632,125.86261364736265,148.07135904311758,50.715279959447734,18.36550877587498,75.14733368791491,97.35607908366984,red,red,False,False
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,2.0,cons,44.0000000000002,dac17bf9c3e8,True,True,147.0,11.324416135193331,-1.6805624973315503,51.42602736613617,61.202358239876226,20.033508693381002,10.984134886527556,31.392518672755166,41.168849546495224,red,red,True,True
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,4.0,cons,100.0000000000002,dae74382475f,True,True,143.0,17.47033486115017,-1.1666983867897045,108.16419344160931,111.65535560400025,44.580765637125296,17.47033486115017,63.58342780448402,67.07458996687495,red,red,True,True
v6_formal_v22,constant,2.0,min,44.0000000000002,db22facefbd2,True,True,145.5,16.163834198369308,-2.97754469031446,49.02239389615397,51.24821664377083,37.79975389266189,14.686289508054848,11.222640003492081,13.448462751108941,red,red,True,True
v6_formal_v22,constant,3.0,min,56.0000000000002,dd06ca9ca8dd,True,True,144.5,18.796473213562017,-3.5,66.24977917996421,72.65798012483371,50.69310267459112,17.546473213562017,15.55667650537309,21.964877450242597,red,red,True,False
v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,4.0,min,67.0000000000002,dfb48f450409,True,True,145.0,14.814998327030075,-0.6085362285375595,76.08170425652588,73.75824062910009,33.31185298599303,14.814998327030075,42.769851270532854,40.44638764310706,red,red,True,True
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,2.0,min,56.0000000000002,e37da99e3f5b,True,True,145.5,16.55670755260831,-1.3355978345498443,59.895347730728645,59.330253318226475,42.64834750756724,16.388908635333387,17.247000223161407,16.681905810659238,red,red,True,True
v6_formal_v22,constant,3.0,cons,78.0000000000002,e54d126a4a2d,True,True,144.5,13.811682843396,-3.2488235336562035,82.62363630827485,76.46286645362326,27.496731373583998,12.812859309739796,55.126904934690856,48.966135080039265,red,red,False,False
v6_formal_v22,constant,3.0,cons,150.0000000000002,e7e2b916bb85,True,True,140.5,20.619876664698335,-0.4517549448624294,154.658746929857,156.20619542094624,65.54710779144666,20.619876664698335,89.11163913841033,90.65908762949958,red,red,False,False
v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,3.0,cons,100.0000000000002,eb7fd2f91e58,True,True,143.5,15.435155892611508,-0.8262444511055946,103.42261907750208,114.76081803618604,36.7649320581524,15.435155892611508,66.65768701934968,77.99588597803364,red,red,False,False
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,3.0,min,44.0000000000002,ec8ac44ff890,True,True,145.5,16.08594599317035,-3.4210544407833368,48.6309377714997,49.96370409315725,37.19925696926657,14.914891552387012,11.431680802233132,12.764447123890676,red,red,True,True
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,4.0,min,100.0000000000002,f098e9c14848,True,True,143.0,18.425194256563877,-0.011644264333881438,105.21596047718867,108.73011740551627,52.49550221722491,18.425194256563877,52.72045825996376,56.23461518829136,red,red,True,True
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,2.0,cons,56.0000000000002,f0b3a0d97f81,True,True,146.0,12.664507989365811,-0.8259182121881778,63.50560708920557,65.09014213367392,27.392318214804618,12.664507989365811,36.11328887440095,37.697823918869304,red,red,True,True
v6_formal_v22,constant,4.0,min,120.0000000000002,f225a4a2ed86,True,True,141.5,22.22222222222222,0.0,130.97270427570675,139.2276950764974,75.38194444444446,22.22222222222222,55.59075983126229,63.845750632052955,red,red,True,True
v6_formal_v22,constant,3.0,cons,120.0000000000002,f85ebe4be78d,True,True,142.0,18.91237131274578,0.018372120478659326,125.5020927131095,147.87318984013464,57.96758868080119,18.91237131274578,67.53450403230832,89.90560115933346,red,red,False,False
v6_formal_v22,constant,2.0,min,100.0000000000002,f8e144979c78,True,True,142.5,22.22222222222222,0.0,108.75048205348412,114.08485678352865,84.86805555555559,22.22222222222222,23.882426497928535,29.216801227973065,red,red,False,False
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,2.0,cons,67.0000000000002,fa29c0d2d733,True,True,145.0,13.44487422872785,-2.8498261340827504,73.98326030930002,72.26804779633838,26.293278357729438,12.0950480946451,47.68998195157059,45.974769438608945,red,red,True,True
v6_formal_v22,constant,2.0,min,78.0000000000002,fadb80877357,True,True,143.5,21.429948888052024,-1.1934280406003208,86.82410782173929,91.11034477441694,70.82496931687328,21.333234867751862,15.99913850486601,20.285375457543665,red,red,True,True
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,2.0,cons,120.0000000000002,fbde62e32451,True,True,142.0,18.731704731953922,-0.3473499252265313,125.5358113660327,147.93870804376743,59.47717776953606,18.731704731953922,66.05863359649663,88.46153027423136,red,red,True,True
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,3.0,min,89.0000000000002,fc7c6c94b061,True,True,143.5,18.361599020866883,-0.0752395000308752,95.63664698392586,99.20273526353182,54.36259711461351,18.361599020866883,41.27404986931235,44.840138148918314,red,red,False,False
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,4.0,min,78.0000000000002,fcd6e810b3f7,True,True,144.0,18.413549992229996,-0.011644264333881438,86.79658835279133,82.00535815701915,52.43145876338856,18.413549992229996,34.36512958940277,29.573899393630583,red,red,False,False
v6_formal_v22,constant,2.0,min,150.0000000000002,fcd7502e8d6b,True,True,140.5,22.22222222222222,0.0,153.19492649792937,154.1626015218099,84.86805555555559,22.22222222222222,68.32687094237379,69.29454596625432,red,red,False,False
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,2.0,cons,89.0000000000002,fcfa60694ec9,True,True,143.5,17.8977666548154,-1.5559587180923486,97.56370782595513,100.09642432312285,48.573378142549984,17.619787295769225,48.99032968340515,51.52304618057286,red,red,True,True
v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,3.0,cons,120.0000000000002,fd418fdb9bc1,True,True,142.0,16.6745225692699,-2.085615783929825,127.50487792391368,152.09899492647384,39.953982204032016,16.381714677304988,87.55089571988167,112.14501272244182,red,red,False,False
v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,2.0,cons,78.0000000000002,fd859b490db7,True,True,144.0,16.619787295769225,-2.5559587180923486,88.9343193383088,81.24624091490857,39.943989654903824,15.563828577676876,48.99032968340497,41.302251260004745,red,red,True,True
v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,3.0,min,44.0000000000002,ffb77cae7081,True,True,146.0,15.814397114070339,-1.8834579987451434,52.012464034448385,57.8558047994221,36.2249387659831,15.622668114697767,15.787525268465288,21.630866033439005,red,red,True,True
v6_formal_v16,constant,3.0,min,78.0,013810b0d452,True,True,151.5,16.0,0.0,85.63937094238054,78.03990583204188,42.3125,16.0,43.32687094238054,35.72740583204188,red,red,True,True
