branch_id,tag,policy,rule,jerk,adoption_index,adoption_target_m,t_info,v_adopt,m_true_adopt,m_est_adopt,m_target_adopt,later_event,event_index,steps_after_adopt,v_event,d_true_event,event_type,m_true_pre,m_est_pre,m_target_pre,event_class,max_abs_innovation_m,buffered_reason,buffered_feasible,estimated_line_reason,estimated_line_feasible,true_line_reason,true_line_feasible
771bcea3ae39,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,cons,4.0,8,150.0000000000002,140.5,20.192633608727295,96.01427957220889,97.48655797944352,68.03247657131527,True,30,22,4.111476167832752,14.546284289026971,fallback,12.254941966756794,7.655057176531026,-0.1927008789161313,terminal,15.504339267311934,stop_distance_infeasible,False,feasible,True,feasible,True
787a3feb606f,v6_formal_v22,constant,cons,2.0,13,100.0000000000002,143.0,18.675746013861573,48.990329683405335,52.231528477450496,29.739285759375036,True,28,15,7.576964895594968,19.712196881089312,fallback,9.30954293408864,9.390938714941704,-0.14637255151925999,later_highspeed,10.220794920568096,stop_distance_infeasible,False,feasible,True,feasible,True
79aa14710e9f,v6_formal_v22,constant,early,4.0,5,,139.0,22.22222222222222,111.14631538681886,103.82916090223523,70.94749510023328,False,,,,,,,,,,,,,,,,
7c245f043ef4,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,min,2.0,11,120.0000000000002,142.0,18.883184446228874,69.85167315031998,94.02819735061112,65.97183799607888,True,30,19,3.9034510279305064,14.570207200210916,fallback,11.3070260616365,3.9158393822783406,-3.5193975229443772,terminal,15.608551983083544,stop_distance_infeasible,False,feasible,True,feasible,True
7c8ffd52fb39,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,min,3.0,14,89.0000000000002,143.5,16.1127875579728,59.23874692545188,66.19625126179317,44.403165111222066,True,31,17,3.4680072848349086,14.0251671061028,fallback,11.341861328862343,5.90488886131348,-1.709065880832239,terminal,12.66342260101601,stop_distance_infeasible,False,feasible,True,feasible,True
7caa50a3d3c5,v6_formal_v22,runs/v4r_s1/v4_pilot/supervised/final_nets.pt,min,2.0,18,56.0000000000002,145.5,14.624965554310215,30.22534342139899,30.714194212267998,14.669595081494421,True,30,12,4.918650558609872,13.104755556296823,fallback,8.796871276934702,7.095378860961305,-1.007353919026424,terminal,9.272939152075196,stop_distance_infeasible,False,feasible,True,feasible,True
7e3e75460f0e,v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,cons,4.0,8,150.0000000000002,140.5,20.622573912962945,90.85499592138123,92.30577731340392,62.871043218966285,False,,,,,,,,,,,,,,,,
7f9a2c367f2a,v6_formal_v22,runs/v4r_s2/v4_pilot/supervised/final_nets.pt,cons,2.0,13,100.0000000000002,143.0,18.675746013861573,48.990329683405335,52.231528477450496,29.739285759375036,True,28,15,7.576964895594968,19.712196881089312,fallback,9.30954293408864,9.390938714941704,-0.14637255151925999,later_highspeed,10.220794920568096,stop_distance_infeasible,False,feasible,True,feasible,True
806e6632dce4,v6_formal_v22,runs/v4r/v4_pilot/supervised/final_nets.pt,cons,2.0,16,78.0000000000002,144.5,14.537689500676695,52.448577112701955,49.20280484798637,31.13700231136291,True,30,14,4.576651345740611,14.201987905071746,fallback,10.939649582124792,7.4304176140114695,-0.5602718965068867,terminal,9.724675520412802,stop_distance_infeasible,False,feasible,True,feasible,True
81a59eb04eb0,v6_formal_v22,constant,min,4.0,18,44.0000000000002,145.5,16.271187935126843,10.43931867160984,11.892482214717432,-1.586941973700803,True,19,1,14.521187935126843,40.711570412117,fallback,10.43931867160984,11.892482214717432,-1.586941973700803,adoption_negative,0.0,stop_distance_infeasible,False,feasible,True,feasible,True
81ac89bf1040,v6_formal_v22,constant,cons,2.0,21,44.0000000000002,147.0,11.527275523012849,27.07249072313632,25.45772143536677,12.289616227714518,True,28,7,7.576964895594968,19.712196881089312,fallback,9.30954293408864,9.390938714941704,-0.14637255151925999,later_highspeed,3.6576009631335182,stop_distance_infeasible,False,feasible,True,feasible,True
